  -8.7099877e-04	  -6.6469740e-01	   1.0242593e-01	  -1.8107792e-01	   1.3680104e+00	  -6.7154463e-02	  -1.6235829e-02	   2.0480372e-01	   6.6623687e-01	  -1.0211910e-01	   1.8272090e-01	  -1.3681609e+00	   5.7288051e-02	   5.3577710e-03	  -2.0589588e-01	  -1.7453800e-01	   2.3057880e-04	   0.0000000e+00	   0.0000000e+00	
  -9.0856253e-04	  -6.6463925e-01	   1.0244488e-01	  -1.8095287e-01	   1.3680173e+00	  -6.7752325e-02	  -1.6929370e-02	   2.0473639e-01	   6.6624391e-01	  -1.0212657e-01	   1.8267259e-01	  -1.3681691e+00	   5.7478818e-02	   5.5732954e-03	  -2.0586197e-01	  -1.7453885e-01	   2.4157683e-04	   0.0000000e+00	   0.0000000e+00	
  -9.4600463e-04	  -6.6458006e-01	   1.0246347e-01	  -1.8082916e-01	   1.3680264e+00	  -6.8342874e-02	  -1.7618259e-02	   2.0466366e-01	   6.6624949e-01	  -1.0213384e-01	   1.8262581e-01	  -1.3681786e+00	   5.7665665e-02	   5.7854346e-03	  -2.0581819e-01	  -1.7453977e-01	   2.5261183e-04	   0.0000000e+00	   0.0000000e+00	
  -9.8333227e-04	  -6.6451969e-01	   1.0248168e-01	  -1.8070689e-01	   1.3680380e+00	  -6.8926048e-02	  -1.8302389e-02	   2.0458523e-01	   6.6625346e-01	  -1.0214088e-01	   1.8258069e-01	  -1.3681897e+00	   5.7848512e-02	   5.9940627e-03	  -2.0576377e-01	  -1.7454075e-01	   2.6368286e-04	   0.0000000e+00	   0.0000000e+00	
  -1.0205524e-03	  -6.6445799e-01	   1.0249951e-01	  -1.8058618e-01	   1.3680522e+00	  -6.9501786e-02	  -1.8981656e-02	   2.0450079e-01	   6.6625570e-01	  -1.0214770e-01	   1.8253735e-01	  -1.3682024e+00	   5.8027282e-02	   6.1990555e-03	  -2.0569792e-01	  -1.7454181e-01	   2.7478887e-04	   0.0000000e+00	   0.0000000e+00	
  -1.0576718e-03	  -6.6439484e-01	   1.0251697e-01	  -1.8046714e-01	   1.3680692e+00	  -7.0070028e-02	  -1.9655959e-02	   2.0441005e-01	   6.6625605e-01	  -1.0215428e-01	   1.8249589e-01	  -1.3682168e+00	   5.8201898e-02	   6.4002907e-03	  -2.0561986e-01	  -1.7454294e-01	   2.8592876e-04	   0.0000000e+00	   0.0000000e+00	
  -1.0946970e-03	  -6.6433011e-01	   1.0253405e-01	  -1.8034987e-01	   1.3680891e+00	  -7.0630714e-02	  -2.0325196e-02	   2.0431269e-01	   6.6625440e-01	  -1.0216062e-01	   1.8245643e-01	  -1.3682331e+00	   5.8372285e-02	   6.5976480e-03	  -2.0552886e-01	  -1.7454414e-01	   2.9710135e-04	   0.0000000e+00	   0.0000000e+00	
  -1.1316344e-03	  -6.6426365e-01	   1.0255075e-01	  -1.8023450e-01	   1.3681121e+00	  -7.1183785e-02	  -2.0989268e-02	   2.0420845e-01	   6.6625061e-01	  -1.0216671e-01	   1.8241909e-01	  -1.3682512e+00	   5.8538370e-02	   6.7910088e-03	  -2.0542415e-01	  -1.7454542e-01	   3.0830538e-04	   0.0000000e+00	   0.0000000e+00	
  -1.1684899e-03	  -6.6419535e-01	   1.0256707e-01	  -1.8012111e-01	   1.3681383e+00	  -7.1729180e-02	  -2.1648078e-02	   2.0409701e-01	   6.6624455e-01	  -1.0217254e-01	   1.8238397e-01	  -1.3682713e+00	   5.8700080e-02	   6.9802564e-03	  -2.0530502e-01	  -1.7454678e-01	   3.1953950e-04	   0.0000000e+00	   0.0000000e+00	
  -1.2052697e-03	  -6.6412506e-01	   1.0258302e-01	  -1.8000983e-01	   1.3681678e+00	  -7.2266843e-02	  -2.2301528e-02	   2.0397811e-01	   6.6623610e-01	  -1.0217811e-01	   1.8235119e-01	  -1.3682935e+00	   5.8857346e-02	   7.1652759e-03	  -2.0517073e-01	  -1.7454822e-01	   3.3080230e-04	   0.0000000e+00	   0.0000000e+00	
  -1.2419792e-03	  -6.6405267e-01	   1.0259859e-01	  -1.7990076e-01	   1.3682009e+00	  -7.2796714e-02	  -2.2949525e-02	   2.0385146e-01	   6.6622511e-01	  -1.0218341e-01	   1.8232086e-01	  -1.3683179e+00	   5.9010097e-02	   7.3459539e-03	  -2.0502057e-01	  -1.7454975e-01	   3.4209226e-04	   0.0000000e+00	   0.0000000e+00	
  -1.2786241e-03	  -6.6397803e-01	   1.0261377e-01	  -1.7979401e-01	   1.3682375e+00	  -7.3318737e-02	  -2.3591973e-02	   2.0371678e-01	   6.6621148e-01	  -1.0218843e-01	   1.8229309e-01	  -1.3683445e+00	   5.9158268e-02	   7.5221790e-03	  -2.0485386e-01	  -1.7455136e-01	   3.5340780e-04	   0.0000000e+00	   0.0000000e+00	
  -1.3152095e-03	  -6.6390104e-01	   1.0262858e-01	  -1.7968967e-01	   1.3682779e+00	  -7.3832854e-02	  -2.4228782e-02	   2.0357381e-01	   6.6619507e-01	  -1.0219316e-01	   1.8226798e-01	  -1.3683735e+00	   5.9301791e-02	   7.6938414e-03	  -2.0466989e-01	  -1.7455306e-01	   3.6474723e-04	   0.0000000e+00	   0.0000000e+00	
  -1.3517406e-03	  -6.6382155e-01	   1.0264301e-01	  -1.7958785e-01	   1.3683221e+00	  -7.4339009e-02	  -2.4859859e-02	   2.0342227e-01	   6.6617576e-01	  -1.0219760e-01	   1.8224564e-01	  -1.3684049e+00	   5.9440604e-02	   7.8608330e-03	  -2.0446799e-01	  -1.7455485e-01	   3.7610877e-04	   0.0000000e+00	   0.0000000e+00	
  -1.3882222e-03	  -6.6373946e-01	   1.0265705e-01	  -1.7948867e-01	   1.3683704e+00	  -7.4837146e-02	  -2.5485116e-02	   2.0326190e-01	   6.6615343e-01	  -1.0220174e-01	   1.8222617e-01	  -1.3684388e+00	   5.9574642e-02	   8.0230473e-03	  -2.0424750e-01	  -1.7455674e-01	   3.8749057e-04	   0.0000000e+00	   0.0000000e+00	
  -1.4246591e-03	  -6.6365463e-01	   1.0267072e-01	  -1.7939220e-01	   1.3684228e+00	  -7.5327212e-02	  -2.6104464e-02	   2.0309245e-01	   6.6612796e-01	  -1.0220557e-01	   1.8220968e-01	  -1.3684753e+00	   5.9703846e-02	   8.1803793e-03	  -2.0400775e-01	  -1.7455873e-01	   3.9889065e-04	   0.0000000e+00	   0.0000000e+00	
  -1.4610555e-03	  -6.6356694e-01	   1.0268400e-01	  -1.7929857e-01	   1.3684794e+00	  -7.5809150e-02	  -2.6717815e-02	   2.0291365e-01	   6.6609923e-01	  -1.0220909e-01	   1.8219628e-01	  -1.3685145e+00	   5.9828155e-02	   8.3327259e-03	  -2.0374812e-01	  -1.7456081e-01	   4.1030696e-04	   0.0000000e+00	   0.0000000e+00	
  -1.4974159e-03	  -6.6347628e-01	   1.0269691e-01	  -1.7920786e-01	   1.3685404e+00	  -7.6282909e-02	  -2.7325085e-02	   2.0272525e-01	   6.6606712e-01	  -1.0221230e-01	   1.8218606e-01	  -1.3685564e+00	   5.9947512e-02	   8.4799852e-03	  -2.0346796e-01	  -1.7456300e-01	   4.2173734e-04	   0.0000000e+00	   0.0000000e+00	
  -1.5337443e-03	  -6.6338253e-01	   1.0270944e-01	  -1.7912018e-01	   1.3686059e+00	  -7.6748435e-02	  -2.7926188e-02	   2.0252701e-01	   6.6603152e-01	  -1.0221518e-01	   1.8217912e-01	  -1.3686012e+00	   6.0061860e-02	   8.6220572e-03	  -2.0316665e-01	  -1.7456529e-01	   4.3317952e-04	   0.0000000e+00	   0.0000000e+00	
  -1.5700445e-03	  -6.6328556e-01	   1.0272158e-01	  -1.7903563e-01	   1.3686760e+00	  -7.7205676e-02	  -2.8521041e-02	   2.0231868e-01	   6.6599231e-01	  -1.0221772e-01	   1.8217557e-01	  -1.3686489e+00	   6.0171145e-02	   8.7588430e-03	  -2.0284358e-01	  -1.7456769e-01	   4.4463113e-04	   0.0000000e+00	   0.0000000e+00	
  -1.6063203e-03	  -6.6318527e-01	   1.0273335e-01	  -1.7895429e-01	   1.3687507e+00	  -7.7654583e-02	  -2.9109561e-02	   2.0210003e-01	   6.6594937e-01	  -1.0221993e-01	   1.8217549e-01	  -1.3686995e+00	   6.0275314e-02	   8.8902455e-03	  -2.0249816e-01	  -1.7457021e-01	   4.5608971e-04	   0.0000000e+00	   0.0000000e+00	
  -1.6425751e-03	  -6.6308153e-01	   1.0274474e-01	  -1.7887627e-01	   1.3688303e+00	  -7.8095104e-02	  -2.9691668e-02	   2.0187081e-01	   6.6590261e-01	  -1.0222179e-01	   1.8217899e-01	  -1.3687532e+00	   6.0374315e-02	   9.0161691e-03	  -2.0212979e-01	  -1.7457284e-01	   4.6755265e-04	   0.0000000e+00	   0.0000000e+00	
  -1.6788122e-03	  -6.6297424e-01	   1.0275574e-01	  -1.7880166e-01	   1.3689148e+00	  -7.8527190e-02	  -3.0267282e-02	   2.0163080e-01	   6.6585190e-01	  -1.0222330e-01	   1.8218617e-01	  -1.3688101e+00	   6.0468099e-02	   9.1365193e-03	  -2.0173790e-01	  -1.7457559e-01	   4.7901727e-04	   0.0000000e+00	   0.0000000e+00	
  -1.7150347e-03	  -6.6286327e-01	   1.0276637e-01	  -1.7873056e-01	   1.3690043e+00	  -7.8950793e-02	  -3.0836322e-02	   2.0137978e-01	   6.6579713e-01	  -1.0222445e-01	   1.8219711e-01	  -1.3688701e+00	   6.0556618e-02	   9.2512033e-03	  -2.0132192e-01	  -1.7457846e-01	   4.9048074e-04	   0.0000000e+00	   0.0000000e+00	
  -1.7512455e-03	  -6.6274852e-01	   1.0277662e-01	  -1.7866305e-01	   1.3690989e+00	  -7.9365867e-02	  -3.1398713e-02	   2.0111750e-01	   6.6573821e-01	  -1.0222524e-01	   1.8221191e-01	  -1.3689334e+00	   6.0639825e-02	   9.3601297e-03	  -2.0088130e-01	  -1.7458146e-01	   5.0194014e-04	   0.0000000e+00	   0.0000000e+00	
  -1.7874474e-03	  -6.6262988e-01	   1.0278649e-01	  -1.7859923e-01	   1.3691987e+00	  -7.9772364e-02	  -3.1954376e-02	   2.0084377e-01	   6.6567501e-01	  -1.0222566e-01	   1.8223066e-01	  -1.3690000e+00	   6.0717675e-02	   9.4632083e-03	  -2.0041548e-01	  -1.7458459e-01	   5.1339240e-04	   0.0000000e+00	   0.0000000e+00	
  -1.8236428e-03	  -6.6250723e-01	   1.0279598e-01	  -1.7853919e-01	   1.3693038e+00	  -8.0170240e-02	  -3.2503236e-02	   2.0055836e-01	   6.6560744e-01	  -1.0222570e-01	   1.8225345e-01	  -1.3690700e+00	   6.0790125e-02	   9.5603504e-03	  -1.9992394e-01	  -1.7458786e-01	   5.2483437e-04	   0.0000000e+00	   0.0000000e+00	
  -1.8598342e-03	  -6.6238047e-01	   1.0280508e-01	  -1.7848301e-01	   1.3694143e+00	  -8.0559450e-02	  -3.3045218e-02	   2.0026106e-01	   6.6553540e-01	  -1.0222536e-01	   1.8228036e-01	  -1.3691435e+00	   6.0857135e-02	   9.6514686e-03	  -1.9940615e-01	  -1.7459126e-01	   5.3626272e-04	   0.0000000e+00	   0.0000000e+00	
  -1.8950001e-03	  -6.6225005e-01	   1.0281385e-01	  -1.7843039e-01	   1.3695303e+00	  -8.0940871e-02	  -3.3581182e-02	   1.9995223e-01	   6.6545855e-01	  -1.0221770e-01	   1.8230549e-01	  -1.3692199e+00	   6.0925626e-02	   9.7404112e-03	  -1.9886100e-01	  -1.7459484e-01	   5.4741428e-04	   0.0000000e+00	   0.0000000e+00	
  -1.9296116e-03	  -6.6211560e-01	   1.0282225e-01	  -1.7838159e-01	   1.3696519e+00	  -8.1314039e-02	  -3.4110631e-02	   1.9963142e-01	   6.6537690e-01	  -1.0220592e-01	   1.8233164e-01	  -1.3692995e+00	   6.0992336e-02	   9.8253143e-03	  -1.9828827e-01	  -1.7459857e-01	   5.5840069e-04	   0.0000000e+00	   0.0000000e+00	
  -1.9636616e-03	  -6.6197704e-01	   1.0283030e-01	  -1.7833668e-01	   1.3697791e+00	  -8.1678918e-02	  -3.4633501e-02	   1.9929843e-01	   6.6529037e-01	  -1.0218995e-01	   1.8235885e-01	  -1.3693824e+00	   6.1057274e-02	   9.9061425e-03	  -1.9768747e-01	  -1.7460247e-01	   5.6921389e-04	   0.0000000e+00	   0.0000000e+00	
  -1.9971430e-03	  -6.6183426e-01	   1.0283798e-01	  -1.7829576e-01	   1.3699121e+00	  -8.2035476e-02	  -3.5149731e-02	   1.9895308e-01	   6.6519884e-01	  -1.0216976e-01	   1.8238713e-01	  -1.3694687e+00	   6.1120448e-02	   9.9828610e-03	  -1.9705812e-01	  -1.7460655e-01	   5.7984570e-04	   0.0000000e+00	   0.0000000e+00	
  -2.0300485e-03	  -6.6168717e-01	   1.0284530e-01	  -1.7825890e-01	   1.3700509e+00	  -8.2383681e-02	  -3.5659260e-02	   1.9859517e-01	   6.6510224e-01	  -1.0214527e-01	   1.8241651e-01	  -1.3695585e+00	   6.1181866e-02	   1.0055436e-02	  -1.9639974e-01	  -1.7461080e-01	   5.9028785e-04	   0.0000000e+00	   0.0000000e+00	
  -2.0623711e-03	  -6.6153566e-01	   1.0285227e-01	  -1.7822617e-01	   1.3701956e+00	  -8.2723503e-02	  -3.6162029e-02	   1.9822453e-01	   6.6500045e-01	  -1.0211644e-01	   1.8244701e-01	  -1.3696517e+00	   6.1241539e-02	   1.0123833e-02	  -1.9571187e-01	  -1.7461523e-01	   6.0053192e-04	   0.0000000e+00	   0.0000000e+00	
  -2.0941037e-03	  -6.6137966e-01	   1.0285887e-01	  -1.7819765e-01	   1.3703463e+00	  -8.3054910e-02	  -3.6657977e-02	   1.9784098e-01	   6.6489340e-01	  -1.0208322e-01	   1.8247864e-01	  -1.3697484e+00	   6.1299476e-02	   1.0188021e-02	  -1.9499406e-01	  -1.7461985e-01	   6.1056941e-04	   0.0000000e+00	   0.0000000e+00	
  -2.1252393e-03	  -6.6121905e-01	   1.0286510e-01	  -1.7817342e-01	   1.3705030e+00	  -8.3377874e-02	  -3.7147047e-02	   1.9744435e-01	   6.6478098e-01	  -1.0204556e-01	   1.8251143e-01	  -1.3698486e+00	   6.1355687e-02	   1.0247966e-02	  -1.9424587e-01	  -1.7462466e-01	   6.2039169e-04	   0.0000000e+00	   0.0000000e+00	
  -2.1557708e-03	  -6.6105376e-01	   1.0287098e-01	  -1.7815355e-01	   1.3706658e+00	  -8.3692368e-02	  -3.7629180e-02	   1.9703448e-01	   6.6466312e-01	  -1.0200340e-01	   1.8254540e-01	  -1.3699525e+00	   6.1410183e-02	   1.0303637e-02	  -1.9346688e-01	  -1.7462967e-01	   6.2999001e-04	   0.0000000e+00	   0.0000000e+00	
  -2.1856913e-03	  -6.6088368e-01	   1.0287649e-01	  -1.7813811e-01	   1.3708348e+00	  -8.3998363e-02	  -3.8104319e-02	   1.9661119e-01	   6.6453972e-01	  -1.0195670e-01	   1.8258058e-01	  -1.3700601e+00	   6.1462975e-02	   1.0355003e-02	  -1.9265665e-01	  -1.7463488e-01	   6.3935551e-04	   0.0000000e+00	   0.0000000e+00	
  -2.2149940e-03	  -6.6070873e-01	   1.0288164e-01	  -1.7812718e-01	   1.3710100e+00	  -8.4295835e-02	  -3.8572407e-02	   1.9617432e-01	   6.6441070e-01	  -1.0190542e-01	   1.8261697e-01	  -1.3701713e+00	   6.1514073e-02	   1.0402033e-02	  -1.9181479e-01	  -1.7464030e-01	   6.4847920e-04	   0.0000000e+00	   0.0000000e+00	
  -2.2436719e-03	  -6.6052881e-01	   1.0288643e-01	  -1.7812082e-01	   1.3711915e+00	  -8.4584759e-02	  -3.9033388e-02	   1.9572373e-01	   6.6427596e-01	  -1.0184950e-01	   1.8265459e-01	  -1.3702863e+00	   6.1563490e-02	   1.0444697e-02	  -1.9094089e-01	  -1.7464594e-01	   6.5735195e-04	   0.0000000e+00	   0.0000000e+00	
  -2.2717184e-03	  -6.6034384e-01	   1.0289085e-01	  -1.7811911e-01	   1.3713794e+00	  -8.4865112e-02	  -3.9487206e-02	   1.9525925e-01	   6.6413543e-01	  -1.0178890e-01	   1.8269348e-01	  -1.3704051e+00	   6.1611238e-02	   1.0482965e-02	  -1.9003457e-01	  -1.7465180e-01	   6.6596455e-04	   0.0000000e+00	   0.0000000e+00	
  -2.2991266e-03	  -6.6015373e-01	   1.0289490e-01	  -1.7812211e-01	   1.3715736e+00	  -8.5136870e-02	  -3.9933806e-02	   1.9478073e-01	   6.6398903e-01	  -1.0172359e-01	   1.8273364e-01	  -1.3705277e+00	   6.1657329e-02	   1.0516808e-02	  -1.8909545e-01	  -1.7465789e-01	   6.7430760e-04	   0.0000000e+00	   0.0000000e+00	
  -2.3258901e-03	  -6.5995839e-01	   1.0289859e-01	  -1.7812989e-01	   1.3717743e+00	  -8.5400013e-02	  -4.0373134e-02	   1.9428804e-01	   6.6383666e-01	  -1.0165350e-01	   1.8277509e-01	  -1.3706541e+00	   6.1701776e-02	   1.0546197e-02	  -1.8812316e-01	  -1.7466422e-01	   6.8237163e-04	   0.0000000e+00	   0.0000000e+00	
  -2.3520020e-03	  -6.5975773e-01	   1.0290191e-01	  -1.7814252e-01	   1.3719815e+00	  -8.5654521e-02	  -4.0805136e-02	   1.9378103e-01	   6.6367826e-01	  -1.0157861e-01	   1.8281786e-01	  -1.3707845e+00	   6.1744591e-02	   1.0571104e-02	  -1.8711734e-01	  -1.7467079e-01	   6.9014699e-04	   0.0000000e+00	   0.0000000e+00	
  -2.3774561e-03	  -6.5955167e-01	   1.0290486e-01	  -1.7816006e-01	   1.3721953e+00	  -8.5900374e-02	  -4.1229759e-02	   1.9325956e-01	   6.6351374e-01	  -1.0149887e-01	   1.8286196e-01	  -1.3709188e+00	   6.1785790e-02	   1.0591500e-02	  -1.8607765e-01	  -1.7467760e-01	   6.9762392e-04	   0.0000000e+00	   0.0000000e+00	
  -2.4022458e-03	  -6.5934012e-01	   1.0290743e-01	  -1.7818258e-01	   1.3724156e+00	  -8.6137556e-02	  -4.1646949e-02	   1.9272351e-01	   6.6334303e-01	  -1.0141425e-01	   1.8290740e-01	  -1.3710570e+00	   6.1825385e-02	   1.0607359e-02	  -1.8500375e-01	  -1.7468468e-01	   7.0479251e-04	   0.0000000e+00	   0.0000000e+00	
  -2.4263648e-03	  -6.5912300e-01	   1.0290964e-01	  -1.7821014e-01	   1.3726425e+00	  -8.6366049e-02	  -4.2056654e-02	   1.9217273e-01	   6.6316605e-01	  -1.0132470e-01	   1.8295421e-01	  -1.3711992e+00	   6.1863391e-02	   1.0618653e-02	  -1.8389531e-01	  -1.7469201e-01	   7.1164273e-04	   0.0000000e+00	   0.0000000e+00	
  -2.4498068e-03	  -6.5890021e-01	   1.0291147e-01	  -1.7824279e-01	   1.3728762e+00	  -8.6585839e-02	  -4.2458822e-02	   1.9160712e-01	   6.6298272e-01	  -1.0123019e-01	   1.8300240e-01	  -1.3713454e+00	   6.1899822e-02	   1.0625355e-02	  -1.8275202e-01	  -1.7469962e-01	   7.1816436e-04	   0.0000000e+00	   0.0000000e+00	
  -2.4725656e-03	  -6.5867169e-01	   1.0291292e-01	  -1.7828061e-01	   1.3731165e+00	  -8.6796913e-02	  -4.2853402e-02	   1.9102653e-01	   6.6279297e-01	  -1.0113068e-01	   1.8305198e-01	  -1.3714957e+00	   6.1934694e-02	   1.0627439e-02	  -1.8157356e-01	  -1.7470751e-01	   7.2434709e-04	   0.0000000e+00	   0.0000000e+00	
